Ch,AziCorr(deg),Dist(m),Rfl,Azi(deg),Ele(deg),t(us),x(m),y(m),z(m),
9,138.54,0.804,1,138.60,7.00,38263,0.528,-0.598,0.098,
10,138.54,0.840,1,138.60,6.00,38263,0.553,-0.626,0.088,
11,138.54,0.856,1,138.60,5.00,38263,0.565,-0.639,0.075,
12,138.53,0.900,0,138.60,4.00,38263,0.595,-0.673,0.063,
5,138.57,0.712,1,138.60,11.00,38263,0.463,-0.524,0.136,
6,138.56,0.732,1,138.60,10.00,38263,0.477,-0.540,0.127,
7,138.55,0.760,1,138.60,9.00,38263,0.497,-0.563,0.119,
8,138.55,0.776,1,138.60,8.00,38263,0.509,-0.576,0.108,
9,138.54,0.804,1,138.60,7.00,38263,0.528,-0.598,0.098,
10,138.54,0.840,1,138.60,6.00,38263,0.553,-0.626,0.088,
5,138.75,0.720,3,138.78,11.00,38263,0.466,-0.531,0.137,
6,138.74,0.744,2,138.78,10.00,38263,0.483,-0.551,0.129,
7,138.73,0.768,1,138.78,9.00,38263,0.500,-0.570,0.120,
8,138.73,0.780,1,138.78,8.00,38263,0.510,-0.580,0.109,
9,138.72,0.796,1,138.78,7.00,38263,0.521,-0.594,0.097,
10,138.72,0.828,1,138.78,6.00,38263,0.543,-0.619,0.087,
11,138.72,0.856,1,138.78,5.00,38263,0.563,-0.641,0.075,
12,138.71,0.872,0,138.78,4.00,38263,0.574,-0.654,0.061,
5,138.75,0.720,3,138.78,11.00,38263,0.466,-0.531,0.137,
6,138.74,0.744,2,138.78,10.00,38263,0.483,-0.551,0.129,
7,138.73,0.768,1,138.78,9.00,38263,0.500,-0.570,0.120,
8,138.73,0.780,1,138.78,8.00,38263,0.510,-0.580,0.109,
9,138.72,0.796,1,138.78,7.00,38263,0.521,-0.594,0.097,
10,138.72,0.828,1,138.78,6.00,38263,0.543,-0.619,0.087,
11,138.72,0.856,1,138.78,5.00,38263,0.563,-0.641,0.075,
4,138.93,0.700,0,138.96,12.00,38463,0.450,-0.516,0.146,
5,138.93,0.720,4,138.96,11.00,38463,0.464,-0.533,0.137,
6,138.92,0.744,4,138.96,10.00,38463,0.482,-0.552,0.129,
7,138.91,0.768,3,138.96,9.00,38463,0.499,-0.572,0.120,
8,138.91,0.792,2,138.96,8.00,38463,0.516,-0.591,0.110,
9,138.90,0.808,2,138.96,7.00,38463,0.527,-0.604,0.098,
10,138.90,0.832,1,138.96,6.00,38463,0.544,-0.623,0.087,
11,138.90,0.844,0,138.96,5.00,38463,0.553,-0.633,0.074,
12,138.89,0.872,1,138.96,4.00,38463,0.572,-0.655,0.061,
5,138.93,0.720,4,138.96,11.00,38463,0.464,-0.533,0.137,
6,138.92,0.744,4,138.96,10.00,38463,0.482,-0.552,0.129,
7,138.91,0.768,3,138.96,9.00,38463,0.499,-0.572,0.120,
8,138.91,0.792,2,138.96,8.00,38463,0.516,-0.591,0.110,
9,138.90,0.808,2,138.96,7.00,38463,0.527,-0.604,0.098,
10,138.90,0.832,1,138.96,6.00,38463,0.544,-0.623,0.087,
11,138.90,0.844,0,138.96,5.00,38463,0.553,-0.633,0.074,
5,139.11,0.720,4,139.14,11.00,38463,0.463,-0.534,0.137,
6,139.10,0.732,5,139.14,10.00,38463,0.472,-0.545,0.127,
7,139.09,0.756,3,139.14,9.00,38463,0.489,-0.564,0.118,
8,139.09,0.780,3,139.14,8.00,38463,0.506,-0.584,0.109,
9,139.08,0.804,3,139.14,7.00,38463,0.523,-0.603,0.098,
10,139.08,0.832,2,139.14,6.00,38463,0.542,-0.625,0.087,
11,139.08,0.852,1,139.14,5.00,38463,0.556,-0.641,0.074,
12,139.07,0.864,1,139.14,4.00,38463,0.565,-0.651,0.060,
13,139.06,0.888,0,139.14,3.00,38463,0.581,-0.670,0.046,
5,139.11,0.720,4,139.14,11.00,38463,0.463,-0.534,0.137,
6,139.10,0.732,5,139.14,10.00,38463,0.472,-0.545,0.127,
7,139.09,0.756,3,139.14,9.00,38463,0.489,-0.564,0.118,
8,139.09,0.780,3,139.14,8.00,38463,0.506,-0.584,0.109,
9,139.08,0.804,3,139.14,7.00,38463,0.523,-0.603,0.098,
10,139.08,0.832,2,139.14,6.00,38463,0.542,-0.625,0.087,
11,139.08,0.852,1,139.14,5.00,38463,0.556,-0.641,0.074,
12,139.07,0.864,1,139.14,4.00,38463,0.565,-0.651,0.060,
5,139.29,0.712,5,139.32,11.00,38463,0.456,-0.530,0.136,
6,139.28,0.732,5,139.32,10.00,38463,0.470,-0.546,0.127,
7,139.27,0.748,3,139.32,9.00,38463,0.482,-0.560,0.117,
8,139.27,0.772,3,139.32,8.00,38463,0.499,-0.579,0.107,
9,139.26,0.800,3,139.32,7.00,38463,0.518,-0.602,0.097,
10,139.26,0.832,3,139.32,6.00,38463,0.540,-0.627,0.087,
11,139.26,0.840,1,139.32,5.00,38463,0.546,-0.634,0.073,
12,139.25,0.868,0,139.32,4.00,38463,0.565,-0.656,0.061,
13,139.24,0.888,0,139.32,3.00,38463,0.579,-0.672,0.046,
5,139.29,0.712,5,139.32,11.00,38463,0.456,-0.530,0.136,
6,139.28,0.732,5,139.32,10.00,38463,0.470,-0.546,0.127,
7,139.27,0.748,3,139.32,9.00,38463,0.482,-0.560,0.117,
8,139.27,0.772,3,139.32,8.00,38463,0.499,-0.579,0.107,
9,139.26,0.800,3,139.32,7.00,38463,0.518,-0.602,0.097,
10,139.26,0.832,3,139.32,6.00,38463,0.540,-0.627,0.087,
11,139.26,0.840,1,139.32,5.00,38463,0.546,-0.634,0.073,
12,139.25,0.868,0,139.32,4.00,38463,0.565,-0.656,0.061,
5,139.47,0.712,6,139.50,11.00,38463,0.454,-0.531,0.136,
6,139.46,0.720,5,139.50,10.00,38463,0.461,-0.539,0.125,
7,139.45,0.744,3,139.50,9.00,38463,0.478,-0.558,0.116,
8,139.45,0.768,3,139.50,8.00,38463,0.495,-0.578,0.107,
9,139.44,0.796,3,139.50,7.00,38463,0.514,-0.600,0.097,
10,139.44,0.820,3,139.50,6.00,38463,0.530,-0.619,0.086,
11,139.44,0.852,3,139.50,5.00,38463,0.552,-0.645,0.074,
12,139.43,0.856,0,139.50,4.00,38463,0.555,-0.649,0.060,
13,139.42,0.872,1,139.50,3.00,38463,0.566,-0.661,0.046,
5,139.47,0.712,6,139.50,11.00,38463,0.454,-0.531,0.136,
6,139.46,0.720,5,139.50,10.00,38463,0.461,-0.539,0.125,
7,139.45,0.744,3,139.50,9.00,38463,0.478,-0.558,0.116,
8,139.45,0.768,3,139.50,8.00,38463,0.495,-0.578,0.107,
9,139.44,0.796,3,139.50,7.00,38463,0.514,-0.600,0.097,
10,139.44,0.820,3,139.50,6.00,38463,0.530,-0.619,0.086,
11,139.44,0.852,3,139.50,5.00,38463,0.552,-0.645,0.074,
12,139.43,0.856,0,139.50,4.00,38463,0.555,-0.649,0.060,
5,139.65,0.700,7,139.68,11.00,38663,0.445,-0.524,0.134,
6,139.64,0.716,5,139.68,10.00,38663,0.457,-0.537,0.124,
7,139.63,0.744,5,139.68,9.00,38663,0.476,-0.560,0.116,
8,139.63,0.764,3,139.68,8.00,38663,0.490,-0.576,0.106,
9,139.62,0.776,3,139.68,7.00,38663,0.499,-0.587,0.095,
10,139.62,0.804,3,139.68,6.00,38663,0.518,-0.609,0.084,
11,139.62,0.844,3,139.68,5.00,38663,0.545,-0.640,0.074,
12,139.61,0.860,1,139.68,4.00,38663,0.556,-0.653,0.060,
13,139.60,0.872,0,139.68,3.00,38663,0.564,-0.663,0.046,
14,139.60,0.892,0,139.68,2.00,38663,0.578,-0.679,0.031,
5,139.65,0.700,7,139.68,11.00,38663,0.445,-0.524,0.134,
6,139.64,0.716,5,139.68,10.00,38663,0.457,-0.537,0.124,
7,139.63,0.744,5,139.68,9.00,38663,0.476,-0.560,0.116,
8,139.63,0.764,3,139.68,8.00,38663,0.490,-0.576,0.106,
9,139.62,0.776,3,139.68,7.00,38663,0.499,-0.587,0.095,
10,139.62,0.804,3,139.68,6.00,38663,0.518,-0.609,0.084,
11,139.62,0.844,3,139.68,5.00,38663,0.545,-0.640,0.074,
12,139.61,0.860,1,139.68,4.00,38663,0.556,-0.653,0.060,
5,139.83,0.704,7,139.86,11.00,38663,0.446,-0.528,0.134,
6,139.82,0.716,5,139.86,10.00,38663,0.455,-0.539,0.124,
7,139.81,0.732,5,139.86,9.00,38663,0.467,-0.552,0.115,
8,139.81,0.752,3,139.86,8.00,38663,0.481,-0.569,0.105,
9,139.80,0.772,3,139.86,7.00,38663,0.495,-0.585,0.094,
10,139.80,0.804,3,139.86,6.00,38663,0.516,-0.611,0.084,
11,139.80,0.840,3,139.86,5.00,38663,0.540,-0.639,0.073,
12,139.79,0.860,2,139.86,4.00,38663,0.554,-0.655,0.060,
13,139.78,0.856,0,139.86,3.00,38663,0.552,-0.653,0.045,
14,139.78,0.880,0,139.86,2.00,38663,0.568,-0.671,0.031,
5,139.83,0.704,7,139.86,11.00,38663,0.446,-0.528,0.134,
6,139.82,0.716,5,139.86,10.00,38663,0.455,-0.539,0.124,
7,139.81,0.732,5,139.86,9.00,38663,0.467,-0.552,0.115,
8,139.81,0.752,3,139.86,8.00,38663,0.481,-0.569,0.105,
9,139.80,0.772,3,139.86,7.00,38663,0.495,-0.585,0.094,
10,139.80,0.804,3,139.86,6.00,38663,0.516,-0.611,0.084,
11,139.80,0.840,3,139.86,5.00,38663,0.540,-0.639,0.073,
12,139.79,0.860,2,139.86,4.00,38663,0.554,-0.655,0.060,
13,139.78,0.856,0,139.86,3.00,38663,0.552,-0.653,0.045,
5,140.01,0.700,4,140.04,11.00,38663,0.442,-0.526,0.134,
6,140.00,0.708,5,140.04,10.00,38663,0.448,-0.534,0.123,
7,139.99,0.724,5,140.04,9.00,38663,0.460,-0.548,0.113,
8,139.99,0.744,3,140.04,8.00,38663,0.474,-0.564,0.104,
9,139.98,0.768,3,140.04,7.00,38663,0.490,-0.584,0.094,
10,139.98,0.788,3,140.04,6.00,38663,0.504,-0.600,0.082,
11,139.98,0.820,3,140.04,5.00,38663,0.525,-0.625,0.071,
12,139.97,0.852,2,140.04,4.00,38663,0.547,-0.651,0.059,
13,139.96,0.860,0,140.04,3.00,38663,0.552,-0.658,0.045,
14,139.96,0.888,0,140.04,2.00,38663,0.571,-0.679,0.031,
15,139.95,0.908,0,140.04,1.00,38663,0.584,-0.695,0.016,
6,140.00,0.708,5,140.04,10.00,38663,0.448,-0.534,0.123,
7,139.99,0.724,5,140.04,9.00,38663,0.460,-0.548,0.113,
8,139.99,0.744,3,140.04,8.00,38663,0.474,-0.564,0.104,
9,139.98,0.768,3,140.04,7.00,38663,0.490,-0.584,0.094,
10,139.98,0.788,3,140.04,6.00,38663,0.504,-0.600,0.082,
11,139.98,0.820,3,140.04,5.00,38663,0.525,-0.625,0.071,
12,139.97,0.852,2,140.04,4.00,38663,0.547,-0.651,0.059,
13,139.96,0.860,0,140.04,3.00,38663,0.552,-0.658,0.045,
14,139.96,0.888,0,140.04,2.00,38663,0.571,-0.679,0.031,
5,140.19,0.700,1,140.22,11.00,38663,0.440,-0.528,0.134,
6,140.18,0.704,4,140.22,10.00,38663,0.444,-0.532,0.122,
7,140.17,0.716,6,140.22,9.00,38663,0.453,-0.543,0.112,
8,140.17,0.732,3,140.22,8.00,38663,0.464,-0.557,0.102,
9,140.16,0.752,3,140.22,7.00,38663,0.478,-0.573,0.092,
10,140.16,0.780,2,140.22,6.00,38663,0.497,-0.596,0.082,
11,140.16,0.808,2,140.22,5.00,38663,0.516,-0.618,0.070,
12,140.15,0.844,3,140.22,4.00,38663,0.540,-0.646,0.059,
13,140.14,0.860,1,140.22,3.00,38663,0.550,-0.659,0.045,
14,140.14,0.868,0,140.22,2.00,38663,0.556,-0.666,0.030,
15,140.13,0.896,0,140.22,1.00,38663,0.574,-0.688,0.016,
6,140.18,0.704,4,140.22,10.00,38663,0.444,-0.532,0.122,
7,140.17,0.716,6,140.22,9.00,38663,0.453,-0.543,0.112,
8,140.17,0.732,3,140.22,8.00,38663,0.464,-0.557,0.102,
9,140.16,0.752,3,140.22,7.00,38663,0.478,-0.573,0.092,
10,140.16,0.780,2,140.22,6.00,38663,0.497,-0.596,0.082,
11,140.16,0.808,2,140.22,5.00,38663,0.516,-0.618,0.070,
12,140.15,0.844,3,140.22,4.00,38663,0.540,-0.646,0.059,
13,140.14,0.860,1,140.22,3.00,38663,0.550,-0.659,0.045,
14,140.14,0.868,0,140.22,2.00,38663,0.556,-0.666,0.030,
5,140.37,0.676,0,140.40,11.00,38863,0.423,-0.511,0.129,
6,140.36,0.700,5,140.40,10.00,38863,0.440,-0.531,0.122,
7,140.35,0.708,5,140.40,9.00,38863,0.446,-0.538,0.111,
8,140.35,0.728,4,140.40,8.00,38863,0.460,-0.555,0.101,
9,140.34,0.740,3,140.40,7.00,38863,0.469,-0.565,0.090,
10,140.34,0.772,2,140.40,6.00,38863,0.490,-0.591,0.081,
11,140.34,0.796,2,140.40,5.00,38863,0.506,-0.610,0.069,
12,140.33,0.832,2,140.40,4.00,38863,0.530,-0.639,0.058,
13,140.32,0.864,3,140.40,3.00,38863,0.551,-0.664,0.045,
14,140.32,0.852,0,140.40,2.00,38863,0.544,-0.655,0.030,
15,140.31,0.900,0,140.40,1.00,38863,0.575,-0.692,0.016,
6,140.36,0.700,5,140.40,10.00,38863,0.440,-0.531,0.122,
7,140.35,0.708,5,140.40,9.00,38863,0.446,-0.538,0.111,
8,140.35,0.728,4,140.40,8.00,38863,0.460,-0.555,0.101,
9,140.34,0.740,3,140.40,7.00,38863,0.469,-0.565,0.090,
10,140.34,0.772,2,140.40,6.00,38863,0.490,-0.591,0.081,
11,140.34,0.796,2,140.40,5.00,38863,0.506,-0.610,0.069,
12,140.33,0.832,2,140.40,4.00,38863,0.530,-0.639,0.058,
13,140.32,0.864,3,140.40,3.00,38863,0.551,-0.664,0.045,
14,140.32,0.852,0,140.40,2.00,38863,0.544,-0.655,0.030,
15,140.31,0.900,0,140.40,1.00,38863,0.575,-0.692,0.016,
6,140.54,0.692,7,140.58,10.00,38863,0.433,-0.526,0.120,
7,140.53,0.704,5,140.58,9.00,38863,0.442,-0.537,0.110,
8,140.53,0.724,5,140.58,8.00,38863,0.456,-0.553,0.101,
9,140.52,0.740,3,140.58,7.00,38863,0.467,-0.567,0.090,
10,140.52,0.756,2,140.58,6.00,38863,0.478,-0.580,0.079,
11,140.52,0.800,2,140.58,5.00,38863,0.507,-0.615,0.070,
12,140.51,0.820,2,140.58,4.00,38863,0.520,-0.631,0.057,
13,140.50,0.852,3,140.58,3.00,38863,0.541,-0.657,0.045,
14,140.50,0.856,1,140.58,2.00,38863,0.544,-0.660,0.030,
15,140.49,0.884,0,140.58,1.00,38863,0.562,-0.682,0.015,
16,140.49,0.920,0,140.58,0.00,38863,0.585,-0.710,0.000,
6,140.54,0.692,7,140.58,10.00,38863,0.433,-0.526,0.120,
7,140.53,0.704,5,140.58,9.00,38863,0.442,-0.537,0.110,
8,140.53,0.724,5,140.58,8.00,38863,0.456,-0.553,0.101,
9,140.52,0.740,3,140.58,7.00,38863,0.467,-0.567,0.090,
10,140.52,0.756,2,140.58,6.00,38863,0.478,-0.580,0.079,
11,140.52,0.800,2,140.58,5.00,38863,0.507,-0.615,0.070,
12,140.51,0.820,2,140.58,4.00,38863,0.520,-0.631,0.057,
13,140.50,0.852,3,140.58,3.00,38863,0.541,-0.657,0.045,
14,140.50,0.856,1,140.58,2.00,38863,0.544,-0.660,0.030,
15,140.49,0.884,0,140.58,1.00,38863,0.562,-0.682,0.015,
6,140.72,0.692,9,140.76,10.00,38863,0.432,-0.527,0.120,
7,140.71,0.704,5,140.76,9.00,38863,0.440,-0.538,0.110,
8,140.71,0.712,6,140.76,8.00,38863,0.447,-0.546,0.099,
9,140.70,0.732,3,140.76,7.00,38863,0.460,-0.562,0.089,
10,140.70,0.756,3,140.76,6.00,38863,0.476,-0.582,0.079,
11,140.70,0.784,2,140.76,5.00,38863,0.495,-0.604,0.068,
12,140.69,0.808,2,140.76,4.00,38863,0.511,-0.624,0.056,
13,140.68,0.848,2,140.76,3.00,38863,0.537,-0.655,0.044,
14,140.68,0.872,1,140.76,2.00,38863,0.552,-0.674,0.030,
15,140.67,0.884,0,140.76,1.00,38863,0.560,-0.684,0.015,
16,140.67,0.908,0,140.76,0.00,38863,0.576,-0.702,0.000,
6,140.72,0.692,9,140.76,10.00,38863,0.432,-0.527,0.120,
7,140.71,0.704,5,140.76,9.00,38863,0.440,-0.538,0.110,
8,140.71,0.712,6,140.76,8.00,38863,0.447,-0.546,0.099,
9,140.70,0.732,3,140.76,7.00,38863,0.460,-0.562,0.089,
10,140.70,0.756,3,140.76,6.00,38863,0.476,-0.582,0.079,
11,140.70,0.784,2,140.76,5.00,38863,0.495,-0.604,0.068,
12,140.69,0.808,2,140.76,4.00,38863,0.511,-0.624,0.056,
13,140.68,0.848,2,140.76,3.00,38863,0.537,-0.655,0.044,
14,140.68,0.872,1,140.76,2.00,38863,0.552,-0.674,0.030,
15,140.67,0.884,0,140.76,1.00,38863,0.560,-0.684,0.015,
6,140.90,0.700,5,140.94,10.00,38863,0.435,-0.535,0.122,
7,140.89,0.708,5,140.94,9.00,38863,0.441,-0.543,0.111,
8,140.89,0.716,6,140.94,8.00,38863,0.447,-0.550,0.100,
9,140.88,0.716,5,140.94,7.00,38863,0.448,-0.551,0.087,
10,140.88,0.740,3,140.94,6.00,38863,0.464,-0.571,0.077,
11,140.88,0.776,2,140.94,5.00,38863,0.488,-0.600,0.068,
12,140.87,0.804,2,140.94,4.00,38863,0.506,-0.622,0.056,
13,140.86,0.836,2,140.94,3.00,38863,0.527,-0.648,0.044,
14,140.86,0.872,3,140.94,2.00,38863,0.550,-0.676,0.030,
15,140.85,0.868,0,140.94,1.00,38863,0.548,-0.673,0.015,
16,140.85,0.900,0,140.94,0.00,38863,0.568,-0.698,0.000,
6,140.90,0.700,5,140.94,10.00,38863,0.435,-0.535,0.122,
7,140.89,0.708,5,140.94,9.00,38863,0.441,-0.543,0.111,
8,140.89,0.716,6,140.94,8.00,38863,0.447,-0.550,0.100,
9,140.88,0.716,5,140.94,7.00,38863,0.448,-0.551,0.087,
10,140.88,0.740,3,140.94,6.00,38863,0.464,-0.571,0.077,
11,140.88,0.776,2,140.94,5.00,38863,0.488,-0.600,0.068,
12,140.87,0.804,2,140.94,4.00,38863,0.506,-0.622,0.056,
13,140.86,0.836,2,140.94,3.00,38863,0.527,-0.648,0.044,
14,140.86,0.872,3,140.94,2.00,38863,0.550,-0.676,0.030,
15,140.85,0.868,0,140.94,1.00,38863,0.548,-0.673,0.015,
6,141.08,0.688,0,141.12,10.00,39063,0.426,-0.527,0.119,
7,141.07,0.696,8,141.12,9.00,39063,0.432,-0.535,0.109,
8,141.07,0.716,5,141.12,8.00,39063,0.446,-0.551,0.100,
9,141.06,0.720,5,141.12,7.00,39063,0.449,-0.556,0.088,
10,141.06,0.740,3,141.12,6.00,39063,0.463,-0.572,0.077,
11,141.06,0.760,2,141.12,5.00,39063,0.476,-0.589,0.066,
12,141.05,0.792,2,141.12,4.00,39063,0.497,-0.614,0.055,
13,141.04,0.824,2,141.12,3.00,39063,0.517,-0.640,0.043,
14,141.04,0.856,3,141.12,2.00,39063,0.538,-0.665,0.030,
15,141.03,0.872,1,141.12,1.00,39063,0.548,-0.678,0.015,
16,141.03,0.888,0,141.12,0.00,39063,0.559,-0.690,0.000,
17,141.02,0.932,0,141.12,-1.00,39063,0.586,-0.724,-0.016,
7,141.07,0.696,8,141.12,9.00,39063,0.432,-0.535,0.109,
8,141.07,0.716,5,141.12,8.00,39063,0.446,-0.551,0.100,
9,141.06,0.720,5,141.12,7.00,39063,0.449,-0.556,0.088,
10,141.06,0.740,3,141.12,6.00,39063,0.463,-0.572,0.077,
11,141.06,0.760,2,141.12,5.00,39063,0.476,-0.589,0.066,
12,141.05,0.792,2,141.12,4.00,39063,0.497,-0.614,0.055,
13,141.04,0.824,2,141.12,3.00,39063,0.517,-0.640,0.043,
14,141.04,0.856,3,141.12,2.00,39063,0.538,-0.665,0.030,
15,141.03,0.872,1,141.12,1.00,39063,0.548,-0.678,0.015,
16,141.03,0.888,0,141.12,0.00,39063,0.559,-0.690,0.000,
7,141.25,0.688,10,141.30,9.00,39063,0.425,-0.530,0.108,
8,141.25,0.712,5,141.30,8.00,39063,0.441,-0.550,0.099,
9,141.24,0.716,6,141.30,7.00,39063,0.445,-0.554,0.087,
10,141.24,0.728,3,141.30,6.00,39063,0.453,-0.564,0.076,
11,141.24,0.756,3,141.30,5.00,39063,0.472,-0.587,0.066,
12,141.23,0.776,2,141.30,4.00,39063,0.485,-0.603,0.054,
13,141.22,0.812,2,141.30,3.00,39063,0.508,-0.632,0.042,
14,141.22,0.840,2,141.30,2.00,39063,0.526,-0.654,0.029,
15,141.21,0.880,2,141.30,1.00,39063,0.551,-0.686,0.015,
16,141.21,0.880,0,141.30,0.00,39063,0.551,-0.686,0.000,
17,141.20,0.916,0,141.30,-1.00,39063,0.574,-0.714,-0.016,
7,141.25,0.688,10,141.30,9.00,39063,0.425,-0.530,0.108,
8,141.25,0.712,5,141.30,8.00,39063,0.441,-0.550,0.099,
9,141.24,0.716,6,141.30,7.00,39063,0.445,-0.554,0.087,
10,141.24,0.728,3,141.30,6.00,39063,0.453,-0.564,0.076,
11,141.24,0.756,3,141.30,5.00,39063,0.472,-0.587,0.066,
12,141.23,0.776,2,141.30,4.00,39063,0.485,-0.603,0.054,
13,141.22,0.812,2,141.30,3.00,39063,0.508,-0.632,0.042,
14,141.22,0.840,2,141.30,2.00,39063,0.526,-0.654,0.029,
15,141.21,0.880,2,141.30,1.00,39063,0.551,-0.686,0.015,
16,141.21,0.880,0,141.30,0.00,39063,0.551,-0.686,0.000,
7,141.43,0.692,6,141.48,9.00,39063,0.426,-0.534,0.108,
8,141.43,0.708,6,141.48,8.00,39063,0.437,-0.548,0.099,
9,141.42,0.712,7,141.48,7.00,39063,0.441,-0.552,0.087,
10,141.42,0.720,5,141.48,6.00,39063,0.447,-0.560,0.075,
11,141.42,0.748,3,141.48,5.00,39063,0.465,-0.582,0.065,
12,141.41,0.776,2,141.48,4.00,39063,0.483,-0.605,0.054,
13,141.40,0.804,2,141.48,3.00,39063,0.501,-0.627,0.042,
14,141.40,0.832,2,141.48,2.00,39063,0.519,-0.650,0.029,
15,141.39,0.876,3,141.48,1.00,39063,0.547,-0.684,0.015,
16,141.39,0.880,0,141.48,0.00,39063,0.549,-0.688,0.000,
17,141.38,0.916,0,141.48,-1.00,39063,0.572,-0.716,-0.016,
7,141.43,0.692,6,141.48,9.00,39063,0.426,-0.534,0.108,
8,141.43,0.708,6,141.48,8.00,39063,0.437,-0.548,0.099,
9,141.42,0.712,7,141.48,7.00,39063,0.441,-0.552,0.087,
10,141.42,0.720,5,141.48,6.00,39063,0.447,-0.560,0.075,
11,141.42,0.748,3,141.48,5.00,39063,0.465,-0.582,0.065,
12,141.41,0.776,2,141.48,4.00,39063,0.483,-0.605,0.054,
13,141.40,0.804,2,141.48,3.00,39063,0.501,-0.627,0.042,
14,141.40,0.832,2,141.48,2.00,39063,0.519,-0.650,0.029,
15,141.39,0.876,3,141.48,1.00,39063,0.547,-0.684,0.015,
16,141.39,0.880,0,141.48,0.00,39063,0.549,-0.688,0.000,
7,141.61,0.688,1,141.66,9.00,39063,0.422,-0.533,0.108,
8,141.61,0.696,8,141.66,8.00,39063,0.428,-0.540,0.097,
9,141.60,0.712,6,141.66,7.00,39063,0.439,-0.554,0.087,
10,141.60,0.720,5,141.66,6.00,39063,0.445,-0.561,0.075,
11,141.60,0.740,3,141.66,5.00,39063,0.458,-0.578,0.064,
12,141.59,0.764,2,141.66,4.00,39063,0.474,-0.597,0.053,
13,141.58,0.792,2,141.66,3.00,39063,0.491,-0.620,0.041,
14,141.58,0.820,2,141.66,2.00,39063,0.509,-0.642,0.029,
15,141.57,0.860,2,141.66,1.00,39063,0.534,-0.674,0.015,
16,141.57,0.892,1,141.66,0.00,39063,0.555,-0.699,0.000,
17,141.56,0.904,0,141.66,-1.00,39063,0.562,-0.708,-0.016,
18,141.55,0.944,0,141.66,-2.00,39063,0.587,-0.739,-0.033,
8,141.61,0.696,8,141.66,8.00,39063,0.428,-0.540,0.097,
9,141.60,0.712,6,141.66,7.00,39063,0.439,-0.554,0.087,
10,141.60,0.720,5,141.66,6.00,39063,0.445,-0.561,0.075,
11,141.60,0.740,3,141.66,5.00,39063,0.458,-0.578,0.064,
12,141.59,0.764,2,141.66,4.00,39063,0.474,-0.597,0.053,
13,141.58,0.792,2,141.66,3.00,39063,0.491,-0.620,0.041,
14,141.58,0.820,2,141.66,2.00,39063,0.509,-0.642,0.029,
15,141.57,0.860,2,141.66,1.00,39063,0.534,-0.674,0.015,
16,141.57,0.892,1,141.66,0.00,39063,0.555,-0.699,0.000,
17,141.56,0.904,0,141.66,-1.00,39063,0.562,-0.708,-0.016,
8,141.79,0.692,11,141.84,8.00,39263,0.424,-0.538,0.096,
9,141.78,0.716,6,141.84,7.00,39263,0.440,-0.558,0.087,
10,141.78,0.712,6,141.84,6.00,39263,0.438,-0.556,0.074,
11,141.78,0.732,4,141.84,5.00,39263,0.451,-0.573,0.064,
12,141.77,0.764,3,141.84,4.00,39263,0.472,-0.599,0.053,
13,141.76,0.784,2,141.84,3.00,39263,0.485,-0.615,0.041,
14,141.76,0.812,2,141.84,2.00,39263,0.502,-0.637,0.028,
15,141.75,0.848,2,141.84,1.00,39263,0.525,-0.666,0.015,
16,141.75,0.884,2,141.84,0.00,39263,0.547,-0.694,0.000,
17,141.74,0.880,0,141.84,-1.00,39263,0.545,-0.691,-0.015,
18,141.73,0.920,0,141.84,-2.00,39263,0.569,-0.722,-0.032,
8,141.79,0.692,11,141.84,8.00,39263,0.424,-0.538,0.096,
9,141.78,0.716,6,141.84,7.00,39263,0.440,-0.558,0.087,
10,141.78,0.712,6,141.84,6.00,39263,0.438,-0.556,0.074,
11,141.78,0.732,4,141.84,5.00,39263,0.451,-0.573,0.064,
12,141.77,0.764,3,141.84,4.00,39263,0.472,-0.599,0.053,
13,141.76,0.784,2,141.84,3.00,39263,0.485,-0.615,0.041,
14,141.76,0.812,2,141.84,2.00,39263,0.502,-0.637,0.028,
15,141.75,0.848,2,141.84,1.00,39263,0.525,-0.666,0.015,
16,141.75,0.884,2,141.84,0.00,39263,0.547,-0.694,0.000,
17,141.74,0.880,0,141.84,-1.00,39263,0.545,-0.691,-0.015,
8,141.97,0.692,7,142.02,8.00,39263,0.422,-0.540,0.096,
9,141.96,0.704,7,142.02,7.00,39263,0.431,-0.550,0.086,
10,141.96,0.712,7,142.02,6.00,39263,0.436,-0.558,0.074,
11,141.96,0.732,5,142.02,5.00,39263,0.449,-0.574,0.064,
12,141.95,0.744,3,142.02,4.00,39263,0.458,-0.584,0.052,
13,141.94,0.772,2,142.02,3.00,39263,0.475,-0.607,0.040,
14,141.94,0.804,2,142.02,2.00,39263,0.495,-0.633,0.028,
15,141.93,0.844,2,142.02,1.00,39263,0.520,-0.664,0.015,
16,141.93,0.888,3,142.02,0.00,39263,0.548,-0.699,0.000,
17,141.92,0.896,1,142.02,-1.00,39263,0.553,-0.705,-0.016,
18,141.91,0.916,0,142.02,-2.00,39263,0.565,-0.720,-0.032,
8,141.97,0.692,7,142.02,8.00,39263,0.422,-0.540,0.096,
9,141.96,0.704,7,142.02,7.00,39263,0.431,-0.550,0.086,
10,141.96,0.712,7,142.02,6.00,39263,0.436,-0.558,0.074,
11,141.96,0.732,5,142.02,5.00,39263,0.449,-0.574,0.064,
12,141.95,0.744,3,142.02,4.00,39263,0.458,-0.584,0.052,
